	Lumberjack Read Data List          Thu   20-MAY-21 22:46:47

	Engineering units
	X = TIME  Lumberjack format

	T1 = 20-MAY-2021 13:00:18.000	T2 = 20-MAY-2021 13:15:18.000

	 Trace 1				 Trace 2
       13500 points			        13500 points
    N:ISRCNT08 cnt    NML3  		     N;ISRCNT10 cnt    NML3  

       Time    	    Y1  	        Time    	    Y2
Thu May 20 13:06:57.555	225822178   	Thu May 20 13:06:57.555	2033758422  
Thu May 20 13:06:57.622	225822197   	Thu May 20 13:06:57.622	2033758436  
Thu May 20 13:06:57.689	225822218   	Thu May 20 13:06:57.689	2033758452  
Thu May 20 13:06:57.755	225822246   	Thu May 20 13:06:57.755	2033758468  
Thu May 20 13:06:57.822	225822267   	Thu May 20 13:06:57.822	2033758485  
Thu May 20 13:06:57.889	225822294   	Thu May 20 13:06:57.889	2033758509  
Thu May 20 13:06:57.955	225822316   	Thu May 20 13:06:57.955	2033758533  
Thu May 20 13:06:58.022	225822339   	Thu May 20 13:06:58.022	2033758556  
Thu May 20 13:06:58.088	225822366   	Thu May 20 13:06:58.088	2033758578  
Thu May 20 13:06:58.155	225822391   	Thu May 20 13:06:58.155	2033758594  
Thu May 20 13:06:58.222	225822414   	Thu May 20 13:06:58.222	2033758607  
Thu May 20 13:06:58.289	225822438   	Thu May 20 13:06:58.289	2033758631  
Thu May 20 13:06:58.355	225822461   	Thu May 20 13:06:58.355	2033758652  
Thu May 20 13:06:58.422	225822486   	Thu May 20 13:06:58.422	2033758666  
Thu May 20 13:06:58.488	225822501   	Thu May 20 13:06:58.488	2033758690  
Thu May 20 13:06:58.555	225822526   	Thu May 20 13:06:58.555	2033758707  
Thu May 20 13:06:58.622	225822549   	Thu May 20 13:06:58.622	2033758729  
Thu May 20 13:06:58.689	225822570   	Thu May 20 13:06:58.689	2033758753  
Thu May 20 13:06:58.755	225822593   	Thu May 20 13:06:58.755	2033758766  
Thu May 20 13:06:58.822	225822618   	Thu May 20 13:06:58.822	2033758786  
Thu May 20 13:06:58.889	225822638   	Thu May 20 13:06:58.889	2033758807  
Thu May 20 13:06:58.955	225822666   	Thu May 20 13:06:58.955	2033758828  
Thu May 20 13:06:59.022	225822692   	Thu May 20 13:06:59.022	2033758847  
Thu May 20 13:06:59.089	225822714   	Thu May 20 13:06:59.089	2033758861  
Thu May 20 13:06:59.155	225822734   	Thu May 20 13:06:59.155	2033758884  
Thu May 20 13:06:59.222	225822770   	Thu May 20 13:06:59.222	2033758902  
Thu May 20 13:06:59.289	225822789   	Thu May 20 13:06:59.289	2033758928  
Thu May 20 13:06:59.355	225822802   	Thu May 20 13:06:59.355	2033758952  
Thu May 20 13:06:59.422	225822826   	Thu May 20 13:06:59.422	2033758965  
Thu May 20 13:06:59.489	225822849   	Thu May 20 13:06:59.489	2033758978  
Thu May 20 13:06:59.555	225822874   	Thu May 20 13:06:59.555	2033758999  
Thu May 20 13:06:59.622	225822894   	Thu May 20 13:06:59.622	2033759020  
Thu May 20 13:06:59.688	225822927   	Thu May 20 13:06:59.688	2033759038  
Thu May 20 13:06:59.755	225822949   	Thu May 20 13:06:59.755	2033759062  
Thu May 20 13:06:59.822	225822976   	Thu May 20 13:06:59.822	2033759077  
Thu May 20 13:06:59.889	225822993   	Thu May 20 13:06:59.889	2033759088  
Thu May 20 13:06:59.955	225823016   	Thu May 20 13:06:59.955	2033759104  
Thu May 20 13:07:00.022	225823041   	Thu May 20 13:07:00.022	2033759125  
Thu May 20 13:07:00.089	225823060   	Thu May 20 13:07:00.089	2033759144  
Thu May 20 13:07:00.155	225823081   	Thu May 20 13:07:00.155	2033759167  
Thu May 20 13:07:00.222	225823101   	Thu May 20 13:07:00.222	2033759188  
Thu May 20 13:07:00.289	225823117   	Thu May 20 13:07:00.289	2033759210  
Thu May 20 13:07:00.355	225823140   	Thu May 20 13:07:00.355	2033759229  
Thu May 20 13:07:00.422	225823160   	Thu May 20 13:07:00.422	2033759244  
Thu May 20 13:07:00.488	225823178   	Thu May 20 13:07:00.488	2033759253  
Thu May 20 13:07:00.555	225823198   	Thu May 20 13:07:00.555	2033759271  
Thu May 20 13:07:00.622	225823221   	Thu May 20 13:07:00.622	2033759288  
Thu May 20 13:07:00.688	225823239   	Thu May 20 13:07:00.688	2033759308  
Thu May 20 13:07:00.756	225823256   	Thu May 20 13:07:00.756	2033759331  
Thu May 20 13:07:00.822	225823280   	Thu May 20 13:07:00.822	2033759351  
Thu May 20 13:07:00.889	225823302   	Thu May 20 13:07:00.889	2033759371  
Thu May 20 13:07:00.955	225823316   	Thu May 20 13:07:00.955	2033759383  
Thu May 20 13:07:01.022	225823336   	Thu May 20 13:07:01.022	2033759391  
Thu May 20 13:07:01.089	225823358   	Thu May 20 13:07:01.089	2033759399  
Thu May 20 13:07:01.155	225823384   	Thu May 20 13:07:01.155	2033759422  
Thu May 20 13:07:01.222	225823402   	Thu May 20 13:07:01.222	2033759445  
Thu May 20 13:07:01.289	225823431   	Thu May 20 13:07:01.289	2033759459  
Thu May 20 13:07:01.355	225823455   	Thu May 20 13:07:01.355	2033759472  
Thu May 20 13:07:01.422	225823472   	Thu May 20 13:07:01.422	2033759499  
Thu May 20 13:07:01.489	225823495   	Thu May 20 13:07:01.489	2033759520  
Thu May 20 13:07:01.555	225823512   	Thu May 20 13:07:01.555	2033759534  
Thu May 20 13:07:01.622	225823533   	Thu May 20 13:07:01.622	2033759557  
Thu May 20 13:07:01.689	225823549   	Thu May 20 13:07:01.689	2033759569  
Thu May 20 13:07:01.755	225823566   	Thu May 20 13:07:01.755	2033759592  
Thu May 20 13:07:01.822	225823594   	Thu May 20 13:07:01.822	2033759612  
Thu May 20 13:07:01.889	225823617   	Thu May 20 13:07:01.889	2033759630  
Thu May 20 13:07:01.956	225823640   	Thu May 20 13:07:01.956	2033759646  
Thu May 20 13:07:02.022	225823659   	Thu May 20 13:07:02.022	2033759671  
Thu May 20 13:07:02.089	225823677   	Thu May 20 13:07:02.089	2033759688  
Thu May 20 13:07:02.155	225823699   	Thu May 20 13:07:02.155	2033759709  
Thu May 20 13:07:02.222	225823720   	Thu May 20 13:07:02.222	2033759725  
Thu May 20 13:07:02.289	225823745   	Thu May 20 13:07:02.289	2033759740  
Thu May 20 13:07:02.355	225823768   	Thu May 20 13:07:02.355	2033759752  
Thu May 20 13:07:02.422	225823789   	Thu May 20 13:07:02.422	2033759767  
Thu May 20 13:07:02.489	225823816   	Thu May 20 13:07:02.489	2033759782  
Thu May 20 13:07:02.555	225823839   	Thu May 20 13:07:02.555	2033759801  
Thu May 20 13:07:02.622	225823860   	Thu May 20 13:07:02.622	2033759818  
Thu May 20 13:07:02.688	225823896   	Thu May 20 13:07:02.688	2033759840  
Thu May 20 13:07:02.755	225823914   	Thu May 20 13:07:02.755	2033759864  
Thu May 20 13:07:02.822	225823940   	Thu May 20 13:07:02.822	2033759878  
Thu May 20 13:07:02.888	225823960   	Thu May 20 13:07:02.888	2033759895  
Thu May 20 13:07:02.955	225823986   	Thu May 20 13:07:02.955	2033759915  
Thu May 20 13:07:03.022	225824003   	Thu May 20 13:07:03.022	2033759928  
Thu May 20 13:07:03.088	225824025   	Thu May 20 13:07:03.088	2033759942  
Thu May 20 13:07:03.155	225824053   	Thu May 20 13:07:03.155	2033759962  
Thu May 20 13:07:03.222	225824066   	Thu May 20 13:07:03.222	2033759978  
Thu May 20 13:07:03.289	225824089   	Thu May 20 13:07:03.289	2033760000  
Thu May 20 13:07:03.357	225824110   	Thu May 20 13:07:03.357	2033760018  
Thu May 20 13:07:03.422	225824130   	Thu May 20 13:07:03.422	2033760044  
Thu May 20 13:07:03.489	225824148   	Thu May 20 13:07:03.489	2033760060  
Thu May 20 13:07:03.555	225824164   	Thu May 20 13:07:03.555	2033760075  
Thu May 20 13:07:03.622	225824188   	Thu May 20 13:07:03.622	2033760087  
Thu May 20 13:07:03.689	225824213   	Thu May 20 13:07:03.689	2033760104  
Thu May 20 13:07:03.755	225824229   	Thu May 20 13:07:03.755	2033760129  
Thu May 20 13:07:03.822	225824256   	Thu May 20 13:07:03.822	2033760148  
Thu May 20 13:07:03.889	225824283   	Thu May 20 13:07:03.889	2033760166  
Thu May 20 13:07:03.955	225824310   	Thu May 20 13:07:03.955	2033760184  
Thu May 20 13:07:04.022	225824332   	Thu May 20 13:07:04.022	2033760202  
Thu May 20 13:07:04.089	225824351   	Thu May 20 13:07:04.089	2033760224  
Thu May 20 13:07:04.155	225824373   	Thu May 20 13:07:04.155	2033760242  
Thu May 20 13:07:04.222	225824395   	Thu May 20 13:07:04.222	2033760258  
Thu May 20 13:07:04.289	225824416   	Thu May 20 13:07:04.289	2033760284  
Thu May 20 13:07:04.356	225824442   	Thu May 20 13:07:04.356	2033760313  
Thu May 20 13:07:04.423	225824461   	Thu May 20 13:07:04.423	2033760338  
Thu May 20 13:07:04.489	225824491   	Thu May 20 13:07:04.489	2033760358  
Thu May 20 13:07:04.555	225824512   	Thu May 20 13:07:04.555	2033760377  
Thu May 20 13:07:04.622	225824532   	Thu May 20 13:07:04.622	2033760399  
Thu May 20 13:07:04.689	225824558   	Thu May 20 13:07:04.689	2033760410  
Thu May 20 13:07:04.756	225824576   	Thu May 20 13:07:04.756	2033760423  
Thu May 20 13:07:04.822	225824605   	Thu May 20 13:07:04.822	2033760438  
Thu May 20 13:07:04.889	225824626   	Thu May 20 13:07:04.889	2033760459  
Thu May 20 13:07:04.956	225824649   	Thu May 20 13:07:04.956	2033760474  
Thu May 20 13:07:05.022	225824668   	Thu May 20 13:07:05.022	2033760494  
Thu May 20 13:07:05.089	225824693   	Thu May 20 13:07:05.089	2033760510  
Thu May 20 13:07:05.156	225824714   	Thu May 20 13:07:05.156	2033760532  
Thu May 20 13:07:05.222	225824738   	Thu May 20 13:07:05.222	2033760558  
Thu May 20 13:07:05.289	225824760   	Thu May 20 13:07:05.289	2033760574  
Thu May 20 13:07:05.355	225824785   	Thu May 20 13:07:05.355	2033760596  
Thu May 20 13:07:05.422	225824807   	Thu May 20 13:07:05.422	2033760619  
Thu May 20 13:07:05.489	225824835   	Thu May 20 13:07:05.489	2033760639  
Thu May 20 13:07:05.555	225824858   	Thu May 20 13:07:05.555	2033760661  
Thu May 20 13:07:05.622	225824890   	Thu May 20 13:07:05.622	2033760678  
Thu May 20 13:07:05.690	225824919   	Thu May 20 13:07:05.690	2033760696  
Thu May 20 13:07:05.756	225824939   	Thu May 20 13:07:05.756	2033760715  
Thu May 20 13:07:05.823	225824960   	Thu May 20 13:07:05.823	2033760730  
Thu May 20 13:07:05.889	225824981   	Thu May 20 13:07:05.889	2033760745  
Thu May 20 13:07:05.957	225825011   	Thu May 20 13:07:05.957	2033760768  
Thu May 20 13:07:06.022	225825045   	Thu May 20 13:07:06.022	2033760784  
Thu May 20 13:07:06.089	225825064   	Thu May 20 13:07:06.089	2033760807  
Thu May 20 13:07:06.156	225825093   	Thu May 20 13:07:06.156	2033760820  
Thu May 20 13:07:06.222	225825114   	Thu May 20 13:07:06.222	2033760841  
Thu May 20 13:07:06.289	225825131   	Thu May 20 13:07:06.289	2033760872  
Thu May 20 13:07:06.356	225825150   	Thu May 20 13:07:06.356	2033760890  
Thu May 20 13:07:06.423	225825173   	Thu May 20 13:07:06.423	2033760907  
Thu May 20 13:07:06.489	225825194   	Thu May 20 13:07:06.489	2033760925  
Thu May 20 13:07:06.556	225825219   	Thu May 20 13:07:06.556	2033760943  
Thu May 20 13:07:06.622	225825234   	Thu May 20 13:07:06.622	2033760965  
Thu May 20 13:07:06.689	225825268   	Thu May 20 13:07:06.689	2033760976  
Thu May 20 13:07:06.756	225825284   	Thu May 20 13:07:06.756	2033761000  
Thu May 20 13:07:06.822	225825310   	Thu May 20 13:07:06.822	2033761022  
Thu May 20 13:07:06.889	225825328   	Thu May 20 13:07:06.889	2033761039  
Thu May 20 13:07:06.955	225825358   	Thu May 20 13:07:06.955	2033761056  
Thu May 20 13:07:07.022	225825373   	Thu May 20 13:07:07.022	2033761073  
Thu May 20 13:07:07.089	225825400   	Thu May 20 13:07:07.089	2033761095  
Thu May 20 13:07:07.156	225825425   	Thu May 20 13:07:07.156	2033761116  
Thu May 20 13:07:07.223	225825442   	Thu May 20 13:07:07.223	2033761136  
Thu May 20 13:07:07.289	225825463   	Thu May 20 13:07:07.289	2033761152  
Thu May 20 13:07:07.355	225825488   	Thu May 20 13:07:07.355	2033761173  
Thu May 20 13:07:07.422	225825514   	Thu May 20 13:07:07.422	2033761192  
Thu May 20 13:07:07.489	225825529   	Thu May 20 13:07:07.489	2033761210  
Thu May 20 13:07:07.556	225825554   	Thu May 20 13:07:07.556	2033761232  
Thu May 20 13:07:07.622	225825589   	Thu May 20 13:07:07.622	2033761247  
Thu May 20 13:07:07.689	225825610   	Thu May 20 13:07:07.689	2033761273  
Thu May 20 13:07:07.756	225825635   	Thu May 20 13:07:07.756	2033761292  
Thu May 20 13:07:07.822	225825646   	Thu May 20 13:07:07.822	2033761318  
Thu May 20 13:07:07.889	225825671   	Thu May 20 13:07:07.889	2033761334  
Thu May 20 13:07:07.956	225825702   	Thu May 20 13:07:07.956	2033761354  
Thu May 20 13:07:08.022	225825730   	Thu May 20 13:07:08.022	2033761377  
Thu May 20 13:07:08.089	225825756   	Thu May 20 13:07:08.089	2033761393  
Thu May 20 13:07:08.156	225825778   	Thu May 20 13:07:08.156	2033761408  
Thu May 20 13:07:08.222	225825803   	Thu May 20 13:07:08.222	2033761427  
Thu May 20 13:07:08.290	225825829   	Thu May 20 13:07:08.290	2033761448  
Thu May 20 13:07:08.355	225825846   	Thu May 20 13:07:08.355	2033761460  
Thu May 20 13:07:08.422	225825870   	Thu May 20 13:07:08.422	2033761476  
Thu May 20 13:07:08.489	225825894   	Thu May 20 13:07:08.489	2033761495  
Thu May 20 13:07:08.556	225825915   	Thu May 20 13:07:08.556	2033761511  
Thu May 20 13:07:08.622	225825945   	Thu May 20 13:07:08.622	2033761525  
Thu May 20 13:07:08.689	225825969   	Thu May 20 13:07:08.689	2033761541  
Thu May 20 13:07:08.755	225825981   	Thu May 20 13:07:08.755	2033761559  
Thu May 20 13:07:08.822	225826001   	Thu May 20 13:07:08.822	2033761577  
Thu May 20 13:07:08.889	225826023   	Thu May 20 13:07:08.889	2033761605  
Thu May 20 13:07:08.955	225826043   	Thu May 20 13:07:08.955	2033761621  
Thu May 20 13:07:09.022	225826061   	Thu May 20 13:07:09.022	2033761646  
Thu May 20 13:07:09.089	225826081   	Thu May 20 13:07:09.089	2033761663  
Thu May 20 13:07:09.156	225826101   	Thu May 20 13:07:09.156	2033761676  
Thu May 20 13:07:09.223	225826125   	Thu May 20 13:07:09.223	2033761693  
Thu May 20 13:07:09.289	225826143   	Thu May 20 13:07:09.289	2033761711  
Thu May 20 13:07:09.356	225826161   	Thu May 20 13:07:09.356	2033761729  
Thu May 20 13:07:09.422	225826181   	Thu May 20 13:07:09.422	2033761751  
Thu May 20 13:07:09.489	225826205   	Thu May 20 13:07:09.489	2033761771  
Thu May 20 13:07:09.555	225826233   	Thu May 20 13:07:09.555	2033761791  
Thu May 20 13:07:09.622	225826256   	Thu May 20 13:07:09.622	2033761802  
Thu May 20 13:07:09.689	225826286   	Thu May 20 13:07:09.689	2033761818  
Thu May 20 13:07:09.756	225826312   	Thu May 20 13:07:09.756	2033761831  
Thu May 20 13:07:09.822	225826335   	Thu May 20 13:07:09.822	2033761848  
Thu May 20 13:07:09.889	225826366   	Thu May 20 13:07:09.889	2033761863  
Thu May 20 13:07:09.956	225826392   	Thu May 20 13:07:09.956	2033761891  
Thu May 20 13:07:10.022	225826424   	Thu May 20 13:07:10.022	2033761909  
Thu May 20 13:07:10.090	225826453   	Thu May 20 13:07:10.090	2033761930  
Thu May 20 13:07:10.156	225826477   	Thu May 20 13:07:10.156	2033761946  
Thu May 20 13:07:10.223	225826500   	Thu May 20 13:07:10.223	2033761970  
Thu May 20 13:07:10.289	225826525   	Thu May 20 13:07:10.289	2033761985  
Thu May 20 13:07:10.356	225826540   	Thu May 20 13:07:10.356	2033762003  
Thu May 20 13:07:10.422	225826566   	Thu May 20 13:07:10.422	2033762022  
Thu May 20 13:07:10.489	225826586   	Thu May 20 13:07:10.489	2033762047  
Thu May 20 13:07:10.556	225826611   	Thu May 20 13:07:10.556	2033762063  
Thu May 20 13:07:10.623	225826631   	Thu May 20 13:07:10.623	2033762085  
Thu May 20 13:07:10.689	225826652   	Thu May 20 13:07:10.689	2033762102  
Thu May 20 13:07:10.756	225826669   	Thu May 20 13:07:10.756	2033762125  
Thu May 20 13:07:10.822	225826692   	Thu May 20 13:07:10.822	2033762143  
Thu May 20 13:07:10.889	225826713   	Thu May 20 13:07:10.889	2033762166  
Thu May 20 13:07:10.956	225826732   	Thu May 20 13:07:10.956	2033762184  
Thu May 20 13:07:11.022	225826754   	Thu May 20 13:07:11.022	2033762196  
Thu May 20 13:07:11.089	225826769   	Thu May 20 13:07:11.089	2033762219  
Thu May 20 13:07:11.156	225826789   	Thu May 20 13:07:11.156	2033762238  
Thu May 20 13:07:11.223	225826820   	Thu May 20 13:07:11.223	2033762265  
Thu May 20 13:07:11.289	225826836   	Thu May 20 13:07:11.289	2033762285  
Thu May 20 13:07:11.356	225826863   	Thu May 20 13:07:11.356	2033762299  
Thu May 20 13:07:11.423	225826878   	Thu May 20 13:07:11.423	2033762311  
Thu May 20 13:07:11.489	225826896   	Thu May 20 13:07:11.489	2033762330  
Thu May 20 13:07:11.556	225826923   	Thu May 20 13:07:11.556	2033762339  
Thu May 20 13:07:11.622	225826953   	Thu May 20 13:07:11.622	2033762354  
Thu May 20 13:07:11.689	225826975   	Thu May 20 13:07:11.689	2033762373  
Thu May 20 13:07:11.756	225827003   	Thu May 20 13:07:11.756	2033762391  
Thu May 20 13:07:11.823	225827022   	Thu May 20 13:07:11.823	2033762402  
Thu May 20 13:07:11.889	225827051   	Thu May 20 13:07:11.889	2033762418  
Thu May 20 13:07:11.956	225827069   	Thu May 20 13:07:11.956	2033762435  
Thu May 20 13:07:12.023	225827091   	Thu May 20 13:07:12.023	2033762453  
Thu May 20 13:07:12.089	225827113   	Thu May 20 13:07:12.089	2033762464  
Thu May 20 13:07:12.156	225827128   	Thu May 20 13:07:12.156	2033762481  
Thu May 20 13:07:12.222	225827154   	Thu May 20 13:07:12.222	2033762494  
Thu May 20 13:07:12.289	225827174   	Thu May 20 13:07:12.289	2033762509  
Thu May 20 13:07:12.356	225827206   	Thu May 20 13:07:12.356	2033762523  
Thu May 20 13:07:12.422	225827234   	Thu May 20 13:07:12.422	2033762542  
Thu May 20 13:07:12.489	225827254   	Thu May 20 13:07:12.489	2033762567  
Thu May 20 13:07:12.556	225827272   	Thu May 20 13:07:12.556	2033762582  
Thu May 20 13:07:12.622	225827305   	Thu May 20 13:07:12.622	2033762603  
Thu May 20 13:07:12.689	225827322   	Thu May 20 13:07:12.689	2033762611  
Thu May 20 13:07:12.756	225827343   	Thu May 20 13:07:12.756	2033762633  
Thu May 20 13:07:12.822	225827363   	Thu May 20 13:07:12.822	2033762651  
Thu May 20 13:07:12.889	225827391   	Thu May 20 13:07:12.889	2033762661  
Thu May 20 13:07:12.955	225827409   	Thu May 20 13:07:12.955	2033762675  
Thu May 20 13:07:13.022	225827435   	Thu May 20 13:07:13.022	2033762685  
Thu May 20 13:07:13.089	225827449   	Thu May 20 13:07:13.089	2033762704  
Thu May 20 13:07:13.156	225827476   	Thu May 20 13:07:13.156	2033762724  
Thu May 20 13:07:13.222	225827502   	Thu May 20 13:07:13.222	2033762750  
Thu May 20 13:07:13.289	225827518   	Thu May 20 13:07:13.289	2033762767  
Thu May 20 13:07:13.356	225827540   	Thu May 20 13:07:13.356	2033762786  
Thu May 20 13:07:13.422	225827561   	Thu May 20 13:07:13.422	2033762803  
Thu May 20 13:07:13.489	225827584   	Thu May 20 13:07:13.489	2033762818  
Thu May 20 13:07:13.556	225827600   	Thu May 20 13:07:13.556	2033762835  
Thu May 20 13:07:13.622	225827620   	Thu May 20 13:07:13.622	2033762853  
Thu May 20 13:07:13.689	225827640   	Thu May 20 13:07:13.689	2033762869  
Thu May 20 13:07:13.756	225827664   	Thu May 20 13:07:13.756	2033762894  
Thu May 20 13:07:13.822	225827684   	Thu May 20 13:07:13.822	2033762907  
Thu May 20 13:07:13.889	225827705   	Thu May 20 13:07:13.889	2033762921  
Thu May 20 13:07:13.956	225827722   	Thu May 20 13:07:13.956	2033762942  
Thu May 20 13:07:14.023	225827742   	Thu May 20 13:07:14.023	2033762958  
Thu May 20 13:07:14.089	225827765   	Thu May 20 13:07:14.089	2033762979  
Thu May 20 13:07:14.156	225827782   	Thu May 20 13:07:14.156	2033763003  
Thu May 20 13:07:14.222	225827809   	Thu May 20 13:07:14.222	2033763024  
Thu May 20 13:07:14.289	225827830   	Thu May 20 13:07:14.289	2033763040  
Thu May 20 13:07:14.356	225827851   	Thu May 20 13:07:14.356	2033763057  
Thu May 20 13:07:14.423	225827881   	Thu May 20 13:07:14.423	2033763070  
Thu May 20 13:07:14.490	225827899   	Thu May 20 13:07:14.490	2033763086  
Thu May 20 13:07:14.556	225827919   	Thu May 20 13:07:14.556	2033763108  
Thu May 20 13:07:14.622	225827940   	Thu May 20 13:07:14.622	2033763126  
Thu May 20 13:07:14.689	225827958   	Thu May 20 13:07:14.689	2033763141  
Thu May 20 13:07:14.756	225827981   	Thu May 20 13:07:14.756	2033763160  
Thu May 20 13:07:14.823	225827998   	Thu May 20 13:07:14.823	2033763177  
Thu May 20 13:07:14.889	225828024   	Thu May 20 13:07:14.889	2033763189  
Thu May 20 13:07:14.956	225828047   	Thu May 20 13:07:14.956	2033763213  
Thu May 20 13:07:15.023	225828064   	Thu May 20 13:07:15.023	2033763235  
Thu May 20 13:07:15.089	225828086   	Thu May 20 13:07:15.089	2033763254  
Thu May 20 13:07:15.156	225828107   	Thu May 20 13:07:15.156	2033763270  
Thu May 20 13:07:15.222	225828125   	Thu May 20 13:07:15.222	2033763289  
Thu May 20 13:07:15.289	225828150   	Thu May 20 13:07:15.289	2033763307  
Thu May 20 13:07:15.356	225828180   	Thu May 20 13:07:15.356	2033763326  
Thu May 20 13:07:15.422	225828204   	Thu May 20 13:07:15.422	2033763344  
Thu May 20 13:07:15.489	225828224   	Thu May 20 13:07:15.489	2033763360  
Thu May 20 13:07:15.556	225828243   	Thu May 20 13:07:15.556	2033763380  
Thu May 20 13:07:15.622	225828266   	Thu May 20 13:07:15.622	2033763395  
Thu May 20 13:07:15.689	225828291   	Thu May 20 13:07:15.689	2033763409  
